chainage_m,x_utm45,y_utm45,lon,lat,elev_m
40253,340637.8,3129513.6,85.37506,28.28201,1813.1
40283,340637.8,3129543.6,85.37506,28.28228,1815.3
40313,340637.8,3129573.6,85.37505,28.28255,1813.9
40355,340607.8,3129603.6,85.37474,28.28282,1815.8
40398,340637.8,3129633.6,85.37504,28.28309,1811.8
40440,340607.8,3129663.6,85.37473,28.28336,1811.7
40470,340577.8,3129663.6,85.37443,28.28336,1811.8
40500,340577.8,3129693.6,85.37442,28.28363,1812.3
40530,340547.8,3129693.6,85.37412,28.28362,1813.3
40573,340517.8,3129723.6,85.37381,28.28389,1810.5
40603,340487.8,3129723.6,85.37350,28.28389,1810.9
40645,340457.8,3129753.6,85.37319,28.28415,1810.3
40675,340487.8,3129753.6,85.37350,28.28416,1811.5
40718,340457.8,3129783.6,85.37319,28.28442,1813.1
40748,340427.8,3129783.6,85.37288,28.28442,1811.7
40778,340427.8,3129753.6,85.37289,28.28415,1812.2
40820,340397.8,3129783.6,85.37258,28.28442,1812.9
40862,340367.8,3129813.6,85.37227,28.28468,1815.1
40892,340337.8,3129813.6,85.37196,28.28468,1813.0
40935,340307.8,3129843.6,85.37165,28.28495,1814.8
40965,340307.8,3129813.6,85.37166,28.28468,1816.3
41007,340337.8,3129843.6,85.37196,28.28495,1817.4
41050,340307.8,3129873.6,85.37165,28.28522,1820.5
41080,340277.8,3129873.6,85.37134,28.28521,1818.5
41122,340247.8,3129903.6,85.37103,28.28548,1818.5
41152,340217.8,3129903.6,85.37073,28.28548,1816.3
41182,340187.8,3129903.6,85.37042,28.28547,1818.2
41212,340187.8,3129933.6,85.37042,28.28575,1818.6
41242,340157.8,3129933.6,85.37011,28.28574,1819.0
41272,340127.8,3129933.6,85.36980,28.28574,1820.2
41302,340097.8,3129933.6,85.36950,28.28573,1820.9
41332,340067.8,3129933.6,85.36919,28.28573,1821.8
41375,340037.8,3129963.6,85.36888,28.28600,1822.3
41405,340067.8,3129963.6,85.36919,28.28600,1822.3
41447,340037.8,3129933.6,85.36889,28.28573,1824.2
41489,340007.8,3129963.6,85.36858,28.28599,1822.7
41519,339977.8,3129963.6,85.36827,28.28599,1823.3
41549,339947.8,3129963.6,85.36796,28.28599,1824.8
41579,339917.8,3129963.6,85.36766,28.28598,1827.9
41609,339887.8,3129963.6,85.36735,28.28598,1830.5
41639,339857.8,3129963.6,85.36705,28.28598,1829.5
41669,339827.8,3129963.6,85.36674,28.28597,1829.4
41699,339797.8,3129963.6,85.36644,28.28597,1830.9
41729,339767.8,3129963.6,85.36613,28.28596,1829.1
41759,339737.8,3129963.6,85.36582,28.28596,1827.4
41789,339707.8,3129963.6,85.36552,28.28596,1831.0
41832,339737.8,3129993.6,85.36582,28.28623,1835.1
41862,339767.8,3129993.6,85.36613,28.28624,1836.4
41892,339797.8,3129993.6,85.36643,28.28624,1835.4
41922,339827.8,3129993.6,85.36674,28.28624,1834.2
41952,339857.8,3129993.6,85.36704,28.28625,1836.8
41982,339887.8,3129993.6,85.36735,28.28625,1837.7
42012,339917.8,3129993.6,85.36765,28.28625,1834.8
42042,339947.8,3129993.6,85.36796,28.28626,1834.0
42072,339977.8,3129993.6,85.36827,28.28626,1833.8
42102,340007.8,3129993.6,85.36857,28.28626,1836.0
42132,340037.8,3129993.6,85.36888,28.28627,1835.4
42162,340067.8,3129993.6,85.36918,28.28627,1833.4
42204,340097.8,3129963.6,85.36949,28.28600,1824.4
42234,340127.8,3129963.6,85.36980,28.28601,1826.0
42264,340157.8,3129963.6,85.37011,28.28601,1825.8
42294,340187.8,3129963.6,85.37041,28.28602,1829.8
42337,340217.8,3129933.6,85.37072,28.28575,1821.3
42367,340247.8,3129933.6,85.37103,28.28575,1828.3
42409,340277.8,3129903.6,85.37134,28.28549,1824.5
42452,340247.8,3129873.6,85.37104,28.28521,1819.9
42494,340277.8,3129843.6,85.37135,28.28494,1819.4
42524,340247.8,3129843.6,85.37104,28.28494,1825.3
42566,340217.8,3129873.6,85.37073,28.28521,1820.1
42596,340187.8,3129873.6,85.37042,28.28520,1825.3
42639,340157.8,3129903.6,85.37011,28.28547,1822.2
42669,340127.8,3129903.6,85.36981,28.28547,1825.8
42699,340097.8,3129903.6,85.36950,28.28546,1829.5
42729,340067.8,3129903.6,85.36920,28.28546,1835.1
42759,340037.8,3129903.6,85.36889,28.28546,1840.6
42801,340007.8,3129933.6,85.36858,28.28572,1827.9
42831,339977.8,3129933.6,85.36827,28.28572,1830.0
42861,339947.8,3129933.6,85.36797,28.28572,1832.3
42891,339917.8,3129933.6,85.36766,28.28571,1838.1
42921,339887.8,3129933.6,85.36736,28.28571,1842.8
42951,339857.8,3129933.6,85.36705,28.28571,1842.5
42981,339827.8,3129933.6,85.36675,28.28570,1842.4
43011,339797.8,3129933.6,85.36644,28.28570,1844.3
43041,339767.8,3129933.6,85.36613,28.28569,1842.5
43071,339737.8,3129933.6,85.36583,28.28569,1837.3
43101,339707.8,3129933.6,85.36552,28.28569,1839.1
43144,339677.8,3129963.6,85.36521,28.28595,1835.8
43186,339707.8,3129993.6,85.36551,28.28623,1840.2
43216,339677.8,3129993.6,85.36521,28.28622,1844.8
43259,339647.8,3129963.6,85.36491,28.28595,1842.4
43289,339617.8,3129963.6,85.36460,28.28595,1841.9
43319,339587.8,3129963.6,85.36430,28.28594,1838.2
43361,339557.8,3129933.6,85.36399,28.28567,1840.3
43391,339527.8,3129933.6,85.36369,28.28566,1836.3
43433,339497.8,3129963.6,85.36338,28.28593,1833.1
43463,339467.8,3129963.6,85.36307,28.28593,1829.9
43493,339437.8,3129963.6,85.36277,28.28592,1832.8
43523,339437.8,3129933.6,85.36277,28.28565,1834.2
43553,339407.8,3129933.6,85.36246,28.28565,1835.9
43583,339377.8,3129933.6,85.36216,28.28565,1838.4
43626,339407.8,3129963.6,85.36246,28.28592,1842.6
43668,339437.8,3129993.6,85.36276,28.28620,1847.7
43698,339467.8,3129993.6,85.36307,28.28620,1837.0
43728,339497.8,3129993.6,85.36337,28.28620,1838.8
43771,339527.8,3129963.6,85.36368,28.28594,1838.1
43813,339497.8,3129933.6,85.36338,28.28566,1836.1
43843,339467.8,3129933.6,85.36308,28.28566,1836.2
43886,339437.8,3129903.6,85.36277,28.28538,1846.5
43916,339407.8,3129903.6,85.36247,28.28538,1844.0
43946,339377.8,3129903.6,85.36216,28.28538,1845.0
43988,339347.8,3129933.6,85.36185,28.28564,1846.3
44030,339377.8,3129963.6,85.36215,28.28592,1853.3
44060,339347.8,3129963.6,85.36185,28.28591,1858.8
44103,339317.8,3129933.6,85.36155,28.28564,1854.3
44145,339287.8,3129963.6,85.36124,28.28591,1851.0
44175,339257.8,3129963.6,85.36093,28.28590,1847.1
44205,339227.8,3129963.6,85.36063,28.28590,1849.6
44235,339197.8,3129963.6,85.36032,28.28590,1852.9
44265,339167.8,3129963.6,85.36001,28.28589,1853.8
44295,339137.8,3129963.6,85.35971,28.28589,1851.5
44325,339107.8,3129963.6,85.35940,28.28588,1848.1
44355,339077.8,3129963.6,85.35910,28.28588,1847.7
44385,339047.8,3129963.6,85.35879,28.28588,1847.7
44428,339017.8,3129993.6,85.35848,28.28614,1848.8
44458,338987.8,3129993.6,85.35817,28.28614,1848.0
44488,338957.8,3129993.6,85.35787,28.28614,1848.3
44518,338927.8,3129993.6,85.35756,28.28613,1850.8
44560,338897.8,3130023.6,85.35725,28.28640,1850.1
44590,338867.8,3130023.6,85.35695,28.28640,1851.0
44633,338837.8,3130053.6,85.35664,28.28666,1853.6
44663,338807.8,3130053.6,85.35633,28.28666,1852.1
44693,338777.8,3130053.6,85.35603,28.28666,1851.7
44723,338747.8,3130053.6,85.35572,28.28665,1853.8
44765,338717.8,3130083.6,85.35541,28.28692,1854.4
44795,338687.8,3130083.6,85.35510,28.28692,1852.5
44825,338657.8,3130083.6,85.35480,28.28691,1851.7
44855,338657.8,3130053.6,85.35480,28.28664,1853.5
44885,338627.8,3130053.6,85.35450,28.28664,1853.6
44915,338627.8,3130083.6,85.35449,28.28691,1854.5
44957,338597.8,3130053.6,85.35419,28.28663,1855.6
44987,338567.8,3130053.6,85.35389,28.28663,1855.4
45017,338537.8,3130053.6,85.35358,28.28663,1855.9
45047,338507.8,3130053.6,85.35327,28.28662,1855.7
45077,338477.8,3130053.6,85.35297,28.28662,1856.9
45107,338447.8,3130053.6,85.35266,28.28662,1859.3
45137,338417.8,3130053.6,85.35236,28.28661,1860.9
45167,338387.8,3130053.6,85.35205,28.28661,1861.8
45197,338357.8,3130053.6,85.35174,28.28660,1863.5
45227,338357.8,3130083.6,85.35174,28.28687,1863.6
45257,338327.8,3130083.6,85.35143,28.28687,1866.1
45287,338327.8,3130053.6,85.35144,28.28660,1870.7
45330,338357.8,3130023.6,85.35175,28.28633,1879.3
45360,338387.8,3130023.6,85.35205,28.28634,1876.2
45390,338417.8,3130023.6,85.35236,28.28634,1873.4
45420,338447.8,3130023.6,85.35267,28.28634,1869.6
45450,338477.8,3130023.6,85.35297,28.28635,1867.1
45480,338507.8,3130023.6,85.35328,28.28635,1866.8
45510,338537.8,3130023.6,85.35358,28.28636,1866.6
45540,338567.8,3130023.6,85.35389,28.28636,1868.0
45570,338597.8,3130023.6,85.35420,28.28636,1871.3
45600,338627.8,3130023.6,85.35450,28.28637,1871.8
45630,338657.8,3130023.6,85.35481,28.28637,1875.5
45672,338687.8,3130053.6,85.35511,28.28664,1853.9
45702,338717.8,3130053.6,85.35541,28.28665,1855.1
45745,338747.8,3130083.6,85.35572,28.28692,1857.0
45775,338777.8,3130083.6,85.35602,28.28693,1863.4
45805,338807.8,3130083.6,85.35633,28.28693,1872.7
45835,338837.8,3130083.6,85.35663,28.28693,1883.1
45877,338867.8,3130053.6,85.35694,28.28667,1855.8
45920,338837.8,3130023.6,85.35664,28.28639,1857.5
45950,338807.8,3130023.6,85.35634,28.28639,1864.0
45980,338777.8,3130023.6,85.35603,28.28639,1869.8
46010,338747.8,3130023.6,85.35572,28.28638,1872.8
46040,338717.8,3130023.6,85.35542,28.28638,1875.2
46070,338687.8,3130023.6,85.35511,28.28637,1877.0
46405,339017.8,3129963.6,85.35848,28.28587,1850.1
46447,339047.8,3129993.6,85.35879,28.28615,1850.4
46477,339077.8,3129993.6,85.35909,28.28615,1852.2
46507,339107.8,3129993.6,85.35940,28.28615,1856.1
46537,339137.8,3129993.6,85.35970,28.28616,1863.3
46567,339167.8,3129993.6,85.36001,28.28616,1870.7
46597,339197.8,3129993.6,85.36032,28.28617,1872.7
46627,339227.8,3129993.6,85.36062,28.28617,1869.3
46657,339257.8,3129993.6,85.36093,28.28617,1867.5
46687,339287.8,3129993.6,85.36123,28.28618,1873.0
46730,339317.8,3129963.6,85.36154,28.28591,1857.5
46772,339287.8,3129933.6,85.36124,28.28564,1856.4
46802,339257.8,3129933.6,85.36094,28.28563,1855.5
46832,339227.8,3129933.6,85.36063,28.28563,1854.1
46862,339197.8,3129933.6,85.36032,28.28562,1856.3
46892,339167.8,3129933.6,85.36002,28.28562,1862.1
46922,339137.8,3129933.6,85.35971,28.28562,1862.3
46952,339107.8,3129933.6,85.35941,28.28561,1859.0
46982,339077.8,3129933.6,85.35910,28.28561,1860.9
47012,339047.8,3129933.6,85.35879,28.28561,1865.0
47042,339017.8,3129933.6,85.35849,28.28560,1870.2
47085,338987.8,3129963.6,85.35818,28.28587,1853.0
47115,338957.8,3129963.6,85.35787,28.28587,1857.8
47145,338927.8,3129963.6,85.35757,28.28586,1865.3
47187,338897.8,3129993.6,85.35726,28.28613,1857.2
47229,338927.8,3130023.6,85.35756,28.28640,1851.0
47259,338957.8,3130023.6,85.35787,28.28641,1854.4
47289,338987.8,3130023.6,85.35817,28.28641,1858.3
47319,339017.8,3130023.6,85.35848,28.28641,1862.7
47349,339047.8,3130023.6,85.35878,28.28642,1868.8
47379,339077.8,3130023.6,85.35909,28.28642,1876.4
47409,339107.8,3130023.6,85.35939,28.28643,1885.8
47439,339137.8,3130023.6,85.35970,28.28643,1894.1
47469,339167.8,3130023.6,85.36001,28.28643,1899.6
47499,339197.8,3130023.6,85.36031,28.28644,1899.1
47529,339227.8,3130023.6,85.36062,28.28644,1901.8
47559,339257.8,3130023.6,85.36092,28.28644,1909.3
47589,339287.8,3130023.6,85.36123,28.28645,1918.8
47632,339317.8,3129993.6,85.36154,28.28618,1883.2
47662,339347.8,3129993.6,85.36184,28.28618,1893.5
47692,339377.8,3129993.6,85.36215,28.28619,1889.3
47722,339407.8,3129993.6,85.36246,28.28619,1866.8
47764,339437.8,3130023.6,85.36276,28.28647,1876.0
47794,339467.8,3130023.6,85.36306,28.28647,1860.4
47824,339497.8,3130023.6,85.36337,28.28647,1856.5
47867,339527.8,3129993.6,85.36368,28.28621,1844.7
47909,339557.8,3129963.6,85.36399,28.28594,1840.6
47952,339587.8,3129993.6,85.36429,28.28621,1840.6
47982,339617.8,3129993.6,85.36460,28.28622,1843.4
48012,339647.8,3129993.6,85.36490,28.28622,1847.1
48799,340397.8,3129753.6,85.37258,28.28415,1815.1
48841,340367.8,3129783.6,85.37227,28.28441,1816.2
48884,340397.8,3129813.6,85.37257,28.28469,1815.4
48914,340427.8,3129813.6,85.37288,28.28469,1820.8
48944,340457.8,3129813.6,85.37318,28.28470,1826.4
48986,340487.8,3129783.6,85.37349,28.28443,1818.6
49029,340517.8,3129753.6,85.37380,28.28416,1816.6
49071,340547.8,3129723.6,85.37411,28.28389,1814.3
49114,340517.8,3129693.6,85.37381,28.28362,1811.8
49156,340547.8,3129663.6,85.37412,28.28335,1814.6
49198,340577.8,3129633.6,85.37443,28.28309,1815.9
49228,340607.8,3129633.6,85.37474,28.28309,1813.0
49271,340637.8,3129663.6,85.37504,28.28336,1812.4
49313,340607.8,3129693.6,85.37473,28.28363,1814.7
49356,340577.8,3129723.6,85.37442,28.28390,1822.0
49398,340547.8,3129753.6,85.37411,28.28416,1827.6
49441,340517.8,3129783.6,85.37380,28.28443,1828.3
49483,340487.8,3129813.6,85.37349,28.28470,1832.9
49525,340457.8,3129843.6,85.37318,28.28497,1845.1
49555,340427.8,3129843.6,85.37287,28.28496,1838.3
49585,340397.8,3129843.6,85.37257,28.28496,1831.0
49615,340367.8,3129843.6,85.37226,28.28496,1824.3
49658,340337.8,3129873.6,85.37195,28.28522,1830.6
49700,340307.8,3129903.6,85.37164,28.28549,1834.7
49743,340277.8,3129933.6,85.37133,28.28576,1840.4
49773,340307.8,3129933.6,85.37164,28.28576,1851.3
49815,340337.8,3129903.6,85.37195,28.28549,1842.1
49858,340367.8,3129873.6,85.37226,28.28523,1841.7
49888,340397.8,3129873.6,85.37256,28.28523,1852.2
49930,340367.8,3129903.6,85.37225,28.28550,1857.8
49972,340337.8,3129933.6,85.37194,28.28576,1858.3
50737,340847.8,3129363.6,85.37722,28.28068,1813.2
50767,340847.8,3129393.6,85.37722,28.28095,1815.9
50810,340877.8,3129363.6,85.37753,28.28069,1821.8
50840,340877.8,3129333.6,85.37753,28.28042,1820.4
50870,340877.8,3129303.6,85.37754,28.28014,1819.7
50900,340877.8,3129273.6,85.37754,28.27987,1820.5
50930,340877.8,3129243.6,85.37754,28.27960,1820.6
50972,340907.8,3129213.6,85.37785,28.27934,1820.4
51002,340907.8,3129243.6,85.37785,28.27961,1821.8
51032,340937.8,3129243.6,85.37815,28.27961,1822.7
51062,340967.8,3129243.6,85.37846,28.27961,1822.0
51105,340997.8,3129273.6,85.37876,28.27989,1822.7
51135,340967.8,3129273.6,85.37846,28.27988,1824.7
51165,340937.8,3129273.6,85.37815,28.27988,1824.7
51195,340907.8,3129273.6,85.37785,28.27988,1824.1
51225,340907.8,3129303.6,85.37784,28.28015,1827.0
51255,340937.8,3129303.6,85.37815,28.28015,1829.2
51285,340967.8,3129303.6,85.37845,28.28016,1829.3
51315,340997.8,3129303.6,85.37876,28.28016,1827.5
51345,341027.8,3129303.6,85.37906,28.28016,1825.6
51387,341057.8,3129333.6,85.37937,28.28044,1831.7
51417,341087.8,3129333.6,85.37967,28.28044,1826.9
51447,341117.8,3129333.6,85.37998,28.28044,1824.1
51489,341147.8,3129303.6,85.38029,28.28018,1828.2
51532,341177.8,3129333.6,85.38059,28.28045,1828.6
51574,341147.8,3129363.6,85.38028,28.28072,1828.8
51604,341117.8,3129363.6,85.37997,28.28071,1831.8
51647,341147.8,3129393.6,85.38027,28.28099,1837.3
51677,341177.8,3129393.6,85.38058,28.28099,1833.3
51707,341207.8,3129393.6,85.38089,28.28100,1828.9
51749,341237.8,3129423.6,85.38119,28.28127,1828.5
51792,341267.8,3129393.6,85.38150,28.28100,1832.1
51834,341237.8,3129363.6,85.38120,28.28073,1829.8
51876,341207.8,3129333.6,85.38089,28.28045,1831.2
51919,341177.8,3129303.6,85.38059,28.28018,1834.6
51961,341147.8,3129273.6,85.38029,28.27991,1836.4
52004,341117.8,3129243.6,85.37999,28.27963,1833.9
52046,341087.8,3129213.6,85.37969,28.27936,1840.1
52076,341057.8,3129213.6,85.37938,28.27935,1825.2
52119,341027.8,3129183.6,85.37908,28.27908,1835.4
52161,340997.8,3129153.6,85.37878,28.27881,1842.3
52191,340967.8,3129153.6,85.37847,28.27880,1827.2
52233,340937.8,3129183.6,85.37816,28.27907,1822.0
52263,340937.8,3129153.6,85.37817,28.27880,1823.6
52306,340907.8,3129123.6,85.37787,28.27852,1820.2
52348,340877.8,3129093.6,85.37756,28.27825,1810.3
52378,340847.8,3129093.6,85.37726,28.27825,1805.0
52408,340817.8,3129093.6,85.37695,28.27824,1801.2
52451,340787.8,3129063.6,85.37665,28.27797,1802.3
52481,340787.8,3129033.6,85.37665,28.27770,1796.5
52511,340787.8,3129003.6,85.37666,28.27743,1786.8
52541,340787.8,3128973.6,85.37666,28.27716,1784.0
52571,340787.8,3128943.6,85.37667,28.27689,1784.1
52601,340787.8,3128913.6,85.37667,28.27661,1783.5
52643,340817.8,3128883.6,85.37698,28.27635,1782.2
52673,340817.8,3128853.6,85.37699,28.27608,1775.9
52703,340817.8,3128823.6,85.37699,28.27581,1772.6
52733,340817.8,3128793.6,85.37699,28.27554,1770.4
52776,340847.8,3128763.6,85.37730,28.27527,1770.9
52806,340847.8,3128733.6,85.37731,28.27500,1771.1
52848,340817.8,3128763.6,85.37700,28.27526,1771.7
52890,340847.8,3128793.6,85.37730,28.27554,1774.5
52920,340847.8,3128823.6,85.37730,28.27581,1777.8
52950,340847.8,3128853.6,85.37729,28.27608,1784.3
52993,340877.8,3128823.6,85.37760,28.27581,1795.3
53023,340877.8,3128793.6,85.37760,28.27554,1787.8
53053,340877.8,3128763.6,85.37761,28.27527,1780.0
53083,340877.8,3128733.6,85.37761,28.27500,1775.3
53125,340847.8,3128703.6,85.37731,28.27473,1772.9
53155,340847.8,3128673.6,85.37732,28.27446,1771.3
53185,340847.8,3128643.6,85.37732,28.27419,1766.0
53215,340847.8,3128613.6,85.37732,28.27391,1756.7
53245,340847.8,3128583.6,85.37733,28.27364,1749.8
53275,340847.8,3128553.6,85.37733,28.27337,1750.5
53305,340847.8,3128523.6,85.37734,28.27310,1752.5
53335,340847.8,3128493.6,85.37734,28.27283,1754.0
53378,340877.8,3128523.6,85.37764,28.27311,1754.6
53408,340877.8,3128553.6,85.37764,28.27338,1755.1
53438,340877.8,3128583.6,85.37763,28.27365,1759.0
53468,340877.8,3128613.6,85.37763,28.27392,1765.6
53498,340877.8,3128643.6,85.37763,28.27419,1771.2
53528,340877.8,3128673.6,85.37762,28.27446,1772.4
53558,340877.8,3128703.6,85.37762,28.27473,1773.5
53600,340907.8,3128673.6,85.37793,28.27446,1783.1
53630,340907.8,3128703.6,85.37792,28.27473,1783.6
53660,340907.8,3128733.6,85.37792,28.27500,1789.7
53690,340907.8,3128763.6,85.37791,28.27528,1800.7
53720,340907.8,3128793.6,85.37791,28.27555,1813.0
53750,340907.8,3128823.6,85.37791,28.27582,1823.9
53793,340877.8,3128853.6,85.37760,28.27608,1808.9
53835,340847.8,3128883.6,85.37729,28.27635,1795.9
53877,340817.8,3128913.6,85.37698,28.27662,1789.0
53920,340787.8,3128883.6,85.37668,28.27634,1782.3
53950,340787.8,3128853.6,85.37668,28.27607,1780.1
53980,340787.8,3128823.6,85.37668,28.27580,1777.4
54010,340787.8,3128793.6,85.37669,28.27553,1777.4
54040,340787.8,3128763.6,85.37669,28.27526,1779.9
54082,340817.8,3128733.6,85.37700,28.27499,1776.1
54112,340817.8,3128703.6,85.37701,28.27472,1778.7
54142,340817.8,3128673.6,85.37701,28.27445,1777.6
54172,340817.8,3128643.6,85.37701,28.27418,1772.5
54202,340817.8,3128613.6,85.37702,28.27391,1765.1
54232,340817.8,3128583.6,85.37702,28.27364,1759.4
54262,340817.8,3128553.6,85.37703,28.27337,1759.4
54292,340817.8,3128523.6,85.37703,28.27310,1759.6
54322,340817.8,3128493.6,85.37703,28.27283,1761.2
54365,340847.8,3128463.6,85.37734,28.27256,1754.7
54395,340847.8,3128433.6,85.37735,28.27229,1754.2
54425,340847.8,3128403.6,85.37735,28.27202,1751.5
54455,340847.8,3128373.6,85.37736,28.27175,1746.1
54485,340847.8,3128343.6,85.37736,28.27148,1740.7
54515,340847.8,3128313.6,85.37736,28.27121,1740.1
54545,340847.8,3128283.6,85.37737,28.27094,1743.6
54587,340817.8,3128313.6,85.37706,28.27120,1744.5
54617,340817.8,3128343.6,85.37705,28.27147,1744.1
54647,340817.8,3128373.6,85.37705,28.27175,1749.2
54677,340817.8,3128403.6,85.37705,28.27202,1755.2
54707,340817.8,3128433.6,85.37704,28.27229,1758.6
54737,340817.8,3128463.6,85.37704,28.27256,1761.3
54780,340787.8,3128433.6,85.37674,28.27228,1769.4
54810,340787.8,3128403.6,85.37674,28.27201,1765.6
54840,340787.8,3128373.6,85.37675,28.27174,1760.9
54870,340787.8,3128343.6,85.37675,28.27147,1756.9
54900,340787.8,3128313.6,85.37675,28.27120,1756.1
54942,340817.8,3128283.6,85.37706,28.27093,1748.2
54984,340847.8,3128253.6,85.37737,28.27067,1748.1
55027,340877.8,3128283.6,85.37767,28.27094,1750.4
55057,340877.8,3128313.6,85.37767,28.27121,1748.0
55087,340877.8,3128343.6,85.37767,28.27148,1749.0
55117,340877.8,3128373.6,85.37766,28.27175,1753.8
55147,340877.8,3128403.6,85.37766,28.27202,1757.0
55177,340877.8,3128433.6,85.37765,28.27229,1756.6
55207,340877.8,3128463.6,85.37765,28.27256,1755.6
55237,340877.8,3128493.6,85.37765,28.27284,1755.7
55279,340907.8,3128463.6,85.37796,28.27257,1764.5
55309,340907.8,3128433.6,85.37796,28.27230,1764.7
55339,340907.8,3128403.6,85.37796,28.27203,1767.4
55369,340907.8,3128373.6,85.37797,28.27176,1766.7
55399,340907.8,3128343.6,85.37797,28.27149,1765.3
55429,340907.8,3128313.6,85.37798,28.27121,1765.8
55459,340907.8,3128283.6,85.37798,28.27094,1766.9
55502,340877.8,3128253.6,85.37768,28.27067,1754.3
55544,340847.8,3128223.6,85.37738,28.27040,1753.9
55586,340817.8,3128253.6,85.37707,28.27066,1752.4
55629,340787.8,3128283.6,85.37676,28.27093,1757.4
55659,340787.8,3128253.6,85.37676,28.27066,1760.0
55701,340817.8,3128223.6,85.37707,28.27039,1757.6
55744,340847.8,3128193.6,85.37738,28.27012,1762.4
55786,340877.8,3128223.6,85.37768,28.27040,1760.3
55816,340877.8,3128193.6,85.37769,28.27013,1769.1
55859,340847.8,3128163.6,85.37739,28.26985,1771.8
55901,340817.8,3128193.6,85.37708,28.27012,1763.8
55943,340787.8,3128223.6,85.37677,28.27039,1764.2
55973,340787.8,3128193.6,85.37677,28.27012,1768.7
56016,340817.8,3128163.6,85.37708,28.26985,1770.5
56046,340787.8,3128163.6,85.37677,28.26985,1772.2
56088,340757.8,3128133.6,85.37647,28.26957,1772.6
56118,340727.8,3128133.6,85.37617,28.26957,1772.4
56161,340757.8,3128103.6,85.37648,28.26930,1773.0
56191,340727.8,3128103.6,85.37617,28.26930,1773.5
56233,340757.8,3128073.6,85.37648,28.26903,1776.6
56276,340787.8,3128103.6,85.37678,28.26931,1779.3
56306,340787.8,3128133.6,85.37678,28.26958,1775.7
56348,340757.8,3128163.6,85.37647,28.26984,1774.2
56378,340757.8,3128193.6,85.37646,28.27011,1774.5
56408,340757.8,3128223.6,85.37646,28.27038,1771.6
56438,340757.8,3128253.6,85.37646,28.27066,1768.8
56468,340757.8,3128283.6,85.37645,28.27093,1767.6
56498,340757.8,3128313.6,85.37645,28.27120,1768.0
56528,340757.8,3128343.6,85.37644,28.27147,1770.2
56558,340757.8,3128373.6,85.37644,28.27174,1773.7
56588,340757.8,3128403.6,85.37644,28.27201,1777.1
56618,340757.8,3128433.6,85.37643,28.27228,1781.3
56660,340787.8,3128463.6,85.37673,28.27255,1773.0
56690,340787.8,3128493.6,85.37673,28.27282,1773.5
56720,340787.8,3128523.6,85.37672,28.27310,1772.0
56750,340787.8,3128553.6,85.37672,28.27337,1773.0
56780,340787.8,3128583.6,85.37672,28.27364,1774.3
56810,340787.8,3128613.6,85.37671,28.27391,1778.1
56853,340757.8,3128583.6,85.37641,28.27363,1782.8
56883,340757.8,3128553.6,85.37641,28.27336,1779.8
56913,340757.8,3128523.6,85.37642,28.27309,1779.0
56943,340757.8,3128493.6,85.37642,28.27282,1783.2
56973,340757.8,3128463.6,85.37643,28.27255,1784.7
57015,340727.8,3128493.6,85.37612,28.27282,1792.1
57045,340727.8,3128523.6,85.37611,28.27309,1786.2
57075,340727.8,3128553.6,85.37611,28.27336,1787.8
57105,340727.8,3128583.6,85.37610,28.27363,1793.9
57148,340757.8,3128613.6,85.37641,28.27390,1789.9
57190,340787.8,3128643.6,85.37671,28.27418,1783.7
57220,340787.8,3128673.6,85.37670,28.27445,1787.3
57250,340787.8,3128703.6,85.37670,28.27472,1786.6
57280,340787.8,3128733.6,85.37670,28.27499,1784.2
57323,340757.8,3128763.6,85.37639,28.27526,1793.5
57353,340757.8,3128793.6,85.37638,28.27553,1793.2
57383,340757.8,3128823.6,85.37638,28.27580,1793.2
57413,340757.8,3128853.6,85.37637,28.27607,1795.8
57443,340757.8,3128883.6,85.37637,28.27634,1796.1
57473,340757.8,3128913.6,85.37637,28.27661,1793.3
57503,340757.8,3128943.6,85.37636,28.27688,1789.6
57533,340757.8,3128973.6,85.37636,28.27715,1787.7
57563,340757.8,3129003.6,85.37635,28.27742,1790.6
57593,340757.8,3129033.6,85.37635,28.27769,1799.8
57623,340757.8,3129063.6,85.37634,28.27796,1805.9
57653,340757.8,3129093.6,85.37634,28.27823,1804.5
57695,340727.8,3129123.6,85.37603,28.27850,1817.7
57725,340727.8,3129093.6,85.37603,28.27823,1819.8
57755,340727.8,3129063.6,85.37604,28.27796,1821.3
57785,340727.8,3129033.6,85.37604,28.27769,1816.6
57815,340727.8,3129003.6,85.37605,28.27742,1808.9
57845,340727.8,3128973.6,85.37605,28.27715,1805.4
57875,340727.8,3128943.6,85.37606,28.27688,1807.3
57905,340727.8,3128913.6,85.37606,28.27661,1813.1
57935,340727.8,3128883.6,85.37606,28.27634,1819.8
57965,340727.8,3128853.6,85.37607,28.27607,1823.0
57995,340727.8,3128823.6,85.37607,28.27579,1820.9
58025,340727.8,3128793.6,85.37608,28.27552,1818.0
58055,340727.8,3128763.6,85.37608,28.27525,1816.8
58097,340757.8,3128733.6,85.37639,28.27499,1794.9
58127,340757.8,3128703.6,85.37639,28.27472,1798.5
58157,340757.8,3128673.6,85.37640,28.27445,1799.6
58187,340757.8,3128643.6,85.37640,28.27417,1796.7
58230,340727.8,3128613.6,85.37610,28.27390,1804.3
58260,340727.8,3128643.6,85.37610,28.27417,1812.1
58290,340727.8,3128673.6,85.37609,28.27444,1817.3
